timestamp,pm1_standard,pm25_standard,pm10_standard,Temperature,Gas,Humidity,Pressure,Altitude
2026-02-20 16:53:55,2,3,3,16.2536328125,553865,41.86467546556711,1005.0046725570425,68.87526345182759
2026-02-20 16:53:56,2,3,3,16.2458203125,557515,41.86387033830855,1004.9947609171178,68.95833272365999
2026-02-20 16:53:57,2,3,3,16.2329296875,554319,41.85119018154934,1004.9812509429195,69.07156063713495
2026-02-20 16:53:58,2,3,3,16.2024609375,557515,41.82535210741462,1004.9780632393949,69.09827715350289
2026-02-20 16:53:59,2,3,3,16.167890625,555684,41.81044647146348,1004.9729297642756,69.14130155357624
2026-02-20 16:54:00,2,3,3,16.1286328125,556598,41.78371725059251,1004.9748916565762,69.12485862843566
2026-02-20 16:54:01,2,3,3,16.083125,557975,41.77336958038912,1004.972929541142,69.14130342369782
2026-02-20 16:54:02,1,2,2,16.0462109375,550710,41.75256567659656,1004.9671463183595,69.18977366641737
2026-02-20 16:54:03,1,2,2,16.0128125,552509,41.74346840687915,1004.9656525925188,69.20229289125139
2026-02-20 16:54:04,1,2,2,15.9805859375,551608,41.73449360364209,1004.954436116656,69.29630097385433
2026-02-20 16:54:05,1,2,2,15.94640625,555228,41.74232921048415,1004.9432455846469,69.39009246117261
2026-02-20 16:54:06,1,2,2,15.9094921875,552058,41.72720796840329,1004.9441321991383,69.38266142599461
2026-02-20 16:54:07,1,2,2,15.8743359375,552058,41.72360750263882,1004.9346193469557,69.46239234124005
2026-02-20 16:54:08,1,2,2,15.842109375,555684,41.73731393450706,1004.9350919018613,69.45843166029438
2026-02-20 16:54:09,1,2,2,15.8016796875,552960,41.733175585265414,1004.9366814211487,69.44510924327422
2026-02-20 16:54:10,1,2,2,15.7579296875,552960,41.74003582565325,1004.940985793003,69.40903261232793
2026-02-20 16:54:11,1,2,2,15.7102734375,553865,41.752166116754964,1004.9453358763874,69.37257298221778
2026-02-20 16:54:13,1,2,2,15.6628125,554319,41.76998642991322,1004.9433204507546,69.3894649811723
2026-02-20 16:54:14,1,2,2,15.6145703125,554319,41.79906698470643,1004.944983357639,69.37552756523402
